trip_distance,fare_amount,ride_time,pickup_hour,PULocationID,DOLocationID,passenger_count,payment_type
1.85,10.0,13.266666666666667,11,194,226,1,0
0.68,4.5,3.966666666666667,11,40,235,2,1
1.52,10.5,15.016666666666667,11,42,135,2,1
10.36,33.0,36.583333333333336,11,113,154,1,0
1.37,9.5,12.9,11,191,157,1,1
1.12,7.0,6.75,11,197,226,1,1
17.14,52.0,52.3,11,107,163,1,0
5.77,25.5,33.983333333333334,11,20,106,2,0
0.4,4.5,4.1,11,132,155,1,0
1.83,10.0,13.766666666666667,11,133,66,1,0
0.58,4.0,2.3,11,58,151,1,0
0.7,5.0,4.95,11,115,226,2,0
0.8,6.0,6.683333333333334,11,198,225,2,0
2.3,14.0,21.916666666666668,11,198,97,3,1
1.06,7.0,8.4,11,68,223,2,0
3.48,19.0,29.283333333333335,11,91,46,1,0
1.68,10.5,13.616666666666667,11,117,155,2,0
3.21,17.0,25.1,11,190,235,1,0
0.79,5.5,5.933333333333334,11,91,151,1,0
0.48,5.0,5.45,11,77,88,1,0
7.9,26.0,24.8,11,219,31,1,0
1.4,8.5,11.666666666666666,11,141,226,2,0
3.0,16.0,22.85,11,115,66,1,0
0.77,5.5,5.6,11,64,72,1,1
0.92,5.0,4.083333333333333,11,63,73,2,1
0.41,-5.0,4.6,11,219,252,1,1
0.41,5.0,4.6,11,219,252,1,1
19.61,52.0,54.416666666666664,11,107,226,1,0
9.23,36.0,43.86666666666667,11,113,46,4,1
1.99,11.0,14.3,11,117,41,4,0
1.94,11.5,15.816666666666666,11,133,225,1,0
1.78,9.0,11.65,11,125,135,1,0
1.01,6.0,5.966666666666667,11,199,22,1,0
2.84,17.0,25.083333333333332,11,58,133,1,0
1.24,9.0,11.35,11,116,156,1,0
3.0,14.5,18.183333333333334,11,198,223,1,0
0.45,4.5,4.216666666666667,11,116,134,1,1
2.11,14.0,21.216666666666665,11,115,135,1,0
1.91,9.5,10.6,11,117,225,1,0
5.85,24.5,29.65,11,191,85,1,0
1.03,6.5,7.466666666666667,11,220,226,1,1
2.65,15.0,22.316666666666666,11,198,177,1,0
10.86,32.0,34.46666666666667,11,113,155,1,0
17.02,52.0,58.43333333333333,11,191,125,2,0
1.32,8.0,9.666666666666666,11,191,235,1,0
2.0,9.0,13.5,11,118,133,1,1
1.5,14.0,23.15,11,115,155,1,0
20.0,52.0,57.96666666666667,11,125,125,1,0
2.12,11.5,14.4,11,141,226,1,1
3.2,16.0,22.15,11,191,141,1,0
3.58,16.0,22.0,11,68,135,1,0
0.9,5.5,4.95,11,198,225,1,0
0.4,4.0,2.9833333333333334,11,197,225,1,1
1.9,12.5,18.533333333333335,11,198,101,1,0
7.9,26.5,27.183333333333334,11,60,222,1,0
9.3,27.5,23.616666666666667,11,141,131,1,0
11.47,41.5,57.06666666666667,11,141,91,1,0
1.27,9.0,11.9,11,88,97,4,1
1.39,7.5,9.3,11,77,107,2,0
1.33,7.5,9.216666666666667,11,208,107,2,1
1.32,8.5,11.05,11,195,154,2,0
1.55,10.0,13.25,11,116,41,6,0
0.99,6.5,6.65,11,118,227,6,0
14.4,55.5,73.23333333333333,12,200,217,6,1
2.55,12.0,14.8,11,36,144,1,0
2.07,11.0,14.466666666666667,11,125,135,1,1
1.25,9.5,13.516666666666667,11,198,218,1,1
1.14,7.0,7.483333333333333,11,115,251,1,0
3.47,17.0,24.3,11,219,97,1,0
2.3,13.5,20.0,11,133,238,2,0
0.82,5.5,4.716666666666667,11,198,225,3,0
2.24,11.0,13.733333333333333,11,197,39,1,0
1.41,8.5,9.383333333333333,11,35,227,1,0
0.88,6.0,5.833333333333333,11,199,228,1,0
4.4,23.2,18.116666666666667,11,50,197,1,0
19.0,52.0,69.8,11,107,151,1,1
2.3,11.0,13.983333333333333,11,117,235,1,0
0.51,4.0,2.45,11,197,226,2,0
0.93,6.0,5.733333333333333,11,197,228,1,0
1.53,8.0,8.65,11,200,156,1,0
19.09,52.0,75.15,11,7,46,2,0
10.1,32.0,31.583333333333332,11,77,131,1,0
1.56,9.5,13.116666666666667,11,117,218,1,1
1.9,14.0,21.4,11,58,135,1,0
1.24,10.0,13.883333333333333,11,117,46,1,0
1.1,9.5,13.133333333333333,11,133,156,3,0
1.3,7.5,9.4,11,219,41,4,0
1.5,12.0,17.9,11,197,156,1,1
0.6,5.0,4.85,11,134,154,1,1
0.86,8.5,12.5,11,153,177,1,0
3.73,15.5,18.3,11,153,11,3,0
7.9,29.0,36.8,11,113,40,1,0
0.9,8.0,11.2,11,116,226,2,0
6.04,19.5,16.216666666666665,11,74,163,1,0
1.37,9.0,12.666666666666666,11,194,154,1,0
1.79,8.5,10.1,11,191,238,1,0
1.44,9.0,12.25,11,134,157,2,0
1.28,10.5,15.966666666666667,11,135,156,1,0
3.6,17.0,28.0,11,198,107,1,0
1.8,10.5,15.816666666666666,11,92,163,1,0
0.43,4.5,4.016666666666667,11,192,220,1,0
1.96,12.0,17.25,11,100,177,1,0
2.1,12.0,17.0,11,141,136,1,0
3.27,16.5,24.166666666666668,11,191,107,1,1
0.92,7.0,8.433333333333334,11,221,177,1,1
16.6,52.0,57.43333333333333,11,132,125,1,0
10.22,35.5,43.416666666666664,11,113,156,2,0
0.65,4.5,4.116666666666666,11,221,251,1,0
1.77,11.0,15.133333333333333,11,135,156,1,0
2.04,9.5,10.916666666666666,11,200,73,1,0
0.2,4.0,3.85,11,125,22,1,0
0.0,3.5,2.1166666666666667,11,197,225,1,0
0.9,5.5,5.2,11,197,73,1,0
1.0,7.0,7.533333333333333,11,37,226,1,0
10.53,42.0,61.31666666666667,10,134,91,1,0
12.44,35.0,26.633333333333333,11,113,125,1,0
3.4,18.5,27.116666666666667,11,208,64,0,0
2.5,10.5,11.3,11,192,221,0,0
7.35,27.5,32.8,11,204,163,2,0
2.15,13.5,19.5,11,133,251,1,0
0.64,6.5,7.766666666666667,11,219,225,1,0
8.04,32.0,42.766666666666666,11,197,10,2,0
0.52,4.5,3.683333333333333,10,132,218,1,0
1.6,9.0,10.0,11,198,225,1,0
11.53,40.0,50.233333333333334,11,113,66,4,1
1.17,7.0,7.183333333333334,11,40,41,1,0
5.58,20.0,22.55,11,198,77,1,0
2.1,11.5,16.033333333333335,11,92,163,1,0
0.9,6.0,5.533333333333333,11,133,134,1,0
0.9,5.5,7.0,11,191,177,1,1
1.2,5.5,17.95,11,153,154,1,0
1.9,12.0,18.216666666666665,11,132,223,1,0
2.74,15.0,23.1,11,198,223,1,0
2.69,18.0,29.216666666666665,11,91,46,1,0
2.86,13.0,16.666666666666668,11,219,136,1,1
1.99,11.5,16.383333333333333,11,116,155,1,0
1.7,9.0,13.983333333333333,11,195,222,1,1
0.5,5.5,7.783333333333333,11,194,157,1,0
0.5,6.0,11.6,11,132,97,1,1
3.78,17.5,23.1,11,205,137,2,1
3.8,18.5,25.55,11,68,41,1,0
0.8,8.0,10.05,11,190,133,2,1
1.19,7.0,7.683333333333334,11,220,41,2,0
0.76,5.0,3.966666666666667,11,199,144,2,0
15.7,49.0,51.38333333333333,11,113,190,4,0
1.3,11.5,17.9,11,153,163,2,1
6.0,36.5,63.6,11,141,31,2,1
1.31,7.5,9.016666666666667,10,92,101,1,0
1.3,7.5,9.166666666666666,11,141,218,1,0
1.49,10.0,13.833333333333334,11,134,48,1,1
3.44,18.5,27.716666666666665,11,88,226,1,0
1.17,7.5,9.2,11,132,157,1,0
4.23,19.0,24.616666666666667,11,137,133,1,1
15.96,48.0,48.266666666666666,11,107,171,1,0
2.8,16.5,24.95,11,190,228,1,0
1.15,7.0,7.85,11,153,223,1,1
0.95,6.5,7.866666666666666,11,91,200,2,0
1.39,11.5,18.2,11,84,155,2,1
2.36,12.0,16.5,11,132,225,2,0
2.3,13.5,19.666666666666668,11,58,137,1,0
1.0,7.0,7.866666666666666,11,119,141,1,0
1.1,8.0,10.15,11,68,223,2,0
1.2,7.5,9.366666666666667,11,195,107,1,0
2.3,13.0,18.0,11,117,155,1,0
0.5,7.0,8.8,11,116,133,1,1
1.41,7.5,8.516666666666667,11,112,106,1,1
1.49,11.0,15.366666666666667,11,133,157,1,0
20.19,52.0,59.38333333333333,11,107,144,2,0
3.5,17.5,26.4,11,132,220,1,0
1.4,9.0,11.133333333333333,11,200,48,1,0
2.5,11.0,12.2,11,118,151,1,0
1.4,12.5,18.816666666666666,11,58,157,1,0
2.78,13.0,16.066666666666666,11,58,220,1,1
4.7,22.5,31.883333333333333,11,10,156,1,0
9.82,35.0,45.18333333333333,11,113,233,1,1
11.3,38.5,44.28333333333333,11,113,129,2,1
2.17,10.0,11.416666666666666,10,197,22,3,0
2.94,14.0,18.833333333333332,11,125,226,3,0
0.54,3.5,1.5833333333333333,11,220,73,6,0
19.1,52.0,57.06666666666667,11,107,159,1,1
2.87,13.0,18.516666666666666,10,141,151,2,0
18.2,52.0,50.96666666666667,11,37,125,1,1
2.67,23.0,38.63333333333333,11,58,48,1,0
0.62,5.5,5.933333333333334,11,40,219,1,0
17.08,52.0,54.31666666666667,11,107,154,1,0
0.5,6.0,7.2,11,153,223,1,1
6.3,25.0,30.7,11,84,64,1,1
11.36,37.5,38.38333333333333,10,132,131,1,0
1.01,6.5,7.133333333333334,11,137,144,1,0
1.7,8.0,9.25,11,88,154,1,1
1.4,8.0,9.883333333333333,11,198,225,1,0
1.5,9.0,10.883333333333333,11,220,218,1,0
1.36,8.0,9.616666666666667,11,118,156,1,0
0.97,8.0,11.016666666666667,11,134,226,1,0
2.02,11.0,14.783333333333333,11,132,106,1,0
1.76,10.5,14.116666666666667,10,91,163,1,0
3.5,15.5,21.9,11,133,73,1,0
0.77,5.0,4.566666666666666,11,198,133,1,0
7.95,26.0,26.95,11,221,155,1,1
0.91,6.0,6.866666666666666,11,88,101,1,1
2.5,13.0,17.483333333333334,11,112,134,2,0
1.46,8.5,10.2,11,116,154,1,0
3.7,18.5,26.8,11,115,66,1,0
3.26,18.5,28.2,11,205,134,4,0
20.53,52.0,54.31666666666667,11,115,125,4,0
0.8,5.5,4.866666666666666,11,133,157,1,0
0.76,5.5,5.3,11,135,223,1,0
1.51,10.0,13.983333333333333,11,153,222,1,0
1.1,6.0,5.983333333333333,11,116,252,1,0
2.8,14.0,19.733333333333334,11,220,101,1,0
4.19,19.0,24.983333333333334,11,191,77,1,0
1.04,7.0,8.183333333333334,11,88,137,1,0
19.54,55.0,52.35,11,107,112,1,1
1.8,10.5,14.233333333333333,11,141,156,1,0
0.9,7.0,8.033333333333333,11,134,46,1,1
7.4,27.5,32.86666666666667,11,84,233,1,1
1.9,9.5,13.383333333333333,11,20,228,1,0
0.7,4.5,4.45,11,117,156,1,0
1.2,7.5,10.916666666666666,11,134,226,1,0
0.7,5.5,7.416666666666667,11,198,133,1,3
1.2,10.0,15.583333333333334,11,116,251,1,0
1.5,8.5,10.133333333333333,11,132,225,1,1
0.4,6.0,7.366666666666666,11,197,225,1,0
1.5,10.5,14.9,11,198,154,1,1
1.67,9.5,11.716666666666667,11,132,130,1,0
3.22,17.0,24.333333333333332,11,112,220,1,0
3.18,13.5,16.766666666666666,11,10,223,1,0
1.36,8.0,9.583333333333334,11,42,156,1,1
1.92,11.0,15.783333333333333,11,134,157,1,0
17.94,52.0,51.93333333333333,11,107,219,2,0
19.22,52.0,96.4,11,107,48,1,0
2.84,13.5,18.85,11,194,228,1,0
1.04,6.5,6.166666666666667,11,191,48,1,0
3.53,23.0,38.5,11,153,225,1,0
1.4,8.0,8.95,11,125,136,1,0
2.59,14.0,18.566666666666666,11,197,156,1,1
1.53,9.0,11.466666666666667,11,134,48,1,0
10.63,36.0,41.0,11,107,179,1,1
0.43,4.0,2.8,11,116,134,6,1
0.54,4.0,3.2,11,220,134,5,1
3.69,14.5,16.883333333333333,11,197,235,5,0
2.87,15.5,20.85,11,20,252,1,0
2.39,13.5,19.566666666666666,10,199,133,6,0
1.04,6.5,7.2,11,197,226,1,0
0.7,6.5,7.683333333333334,11,191,41,4,1
1.7,9.5,12.1,11,37,48,2,1
4.1,15.0,15.533333333333333,11,205,10,4,1
1.09,8.5,12.35,11,135,163,1,1
10.85,31.0,27.2,11,194,131,1,0
1.58,9.0,11.3,11,77,163,1,0
2.94,16.0,23.366666666666667,11,153,133,1,1
20.17,52.0,60.833333333333336,11,107,227,2,0
1.86,13.0,21.15,11,40,222,1,0
18.59,52.0,63.28333333333333,11,107,200,1,0
1.8,9.5,10.983333333333333,11,118,154,1,0
5.7,21.0,22.433333333333334,11,132,86,1,0
1.38,8.5,10.333333333333334,11,37,156,2,0
0.68,5.5,6.0,11,134,135,1,0
1.54,9.5,11.883333333333333,11,37,227,1,0
3.54,18.5,28.633333333333333,11,199,222,1,0
0.85,6.5,7.983333333333333,11,117,156,5,1
0.81,6.5,7.616666666666666,11,134,219,5,0
1.72,9.5,11.333333333333334,11,191,226,5,0
2.22,8.5,8.7,11,219,72,5,0
2.08,10.0,12.416666666666666,11,40,163,1,0
3.06,17.0,25.516666666666666,11,141,252,2,0
0.3,3.5,3.283333333333333,11,200,228,1,0
2.5,12.5,18.266666666666666,11,118,157,1,0
2.12,12.0,18.933333333333334,11,192,77,2,0
1.93,12.0,17.183333333333334,11,88,238,3,0
10.3,34.0,37.78333333333333,11,60,135,1,0
0.4,4.0,2.966666666666667,11,117,135,1,0
1.56,8.5,9.966666666666667,11,37,225,1,1
2.29,13.5,18.783333333333335,11,132,251,1,0
0.9,5.0,4.0,11,197,228,0,0
8.1,29.0,33.016666666666666,11,200,141,0,0
1.2,10.5,15.1,11,194,133,1,0
1.3,7.5,9.216666666666667,11,219,225,2,1
2.3,12.0,15.566666666666666,11,200,73,2,1
1.2,6.5,6.283333333333333,11,64,225,1,1
2.0,12.0,16.766666666666666,11,198,157,1,0
13.75,41.5,43.21666666666667,11,113,85,1,1
1.6,9.5,11.766666666666667,11,37,41,1,0
9.48,33.5,39.21666666666667,11,221,154,4,0
2.6,13.5,18.733333333333334,11,220,46,1,0
1.5,8.5,10.533333333333333,11,134,228,2,0
9.55,38.5,50.45,11,113,163,1,0
3.4,12.5,10.433333333333334,11,125,48,1,0
3.1,16.0,21.816666666666666,11,205,200,1,1
0.9,6.5,6.75,11,200,227,1,0
1.5,8.5,10.283333333333333,11,199,136,1,1
2.4,12.5,16.533333333333335,11,200,235,1,0
0.5,5.5,5.483333333333333,11,205,46,2,1
0.7,5.5,6.95,11,64,252,1,0
0.57,4.5,4.016666666666667,11,119,107,1,1
1.2,9.0,12.016666666666667,11,88,157,1,0
2.09,11.0,13.766666666666667,11,199,252,1,0
1.33,9.0,11.816666666666666,11,219,226,2,0
15.57,52.0,50.416666666666664,11,141,125,2,1
1.37,10.0,14.233333333333333,11,134,155,1,0
0.61,5.0,4.533333333333333,11,115,133,1,1
1.25,6.0,5.0,11,220,73,1,0
0.86,7.0,8.766666666666667,11,141,97,1,1
0.0,20.0,0.1,11,84,177,1,0
2.03,15.5,25.183333333333334,11,153,135,1,0
1.83,8.0,8.416666666666666,11,117,235,1,0
1.81,11.0,15.3,11,115,41,1,0
0.96,5.5,5.6,11,191,48,1,1
2.14,12.0,16.3,11,115,225,1,0
1.42,8.5,9.733333333333333,11,197,133,1,1
5.36,23.5,29.5,11,115,107,1,0
1.1,6.0,6.033333333333333,11,195,154,1,0
1.18,8.5,10.516666666666667,11,132,226,2,0
1.27,7.5,8.783333333333333,11,88,163,2,1
1.32,7.5,8.4,11,115,251,1,0
2.24,11.0,13.666666666666666,11,219,155,2,1
2.27,12.0,16.766666666666666,11,199,156,1,0
1.64,12.5,19.466666666666665,11,40,48,1,0
0.6,6.0,6.366666666666666,11,141,219,2,1
1.3,8.0,8.7,11,200,225,1,0
2.0,9.0,10.45,11,199,159,2,0
3.22,15.5,20.266666666666666,11,118,145,2,1
2.86,15.0,20.416666666666668,11,125,156,2,0
0.88,6.5,7.633333333333334,11,197,226,1,0
7.87,26.5,28.016666666666666,11,197,232,3,1
9.02,37.5,48.583333333333336,11,113,219,1,1
13.51,48.5,57.68333333333333,11,191,91,3,1
2.72,15.5,23.6,11,197,177,1,1
3.92,16.5,19.733333333333334,11,153,11,1,0
2.1,10.5,12.916666666666666,11,117,66,1,0
1.08,8.0,9.683333333333334,11,195,130,2,0
4.0,15.0,17.333333333333332,11,219,106,1,0
0.9,7.0,9.883333333333333,11,208,141,1,0
1.5,8.0,9.233333333333333,11,132,223,6,0
0.63,5.0,4.4,11,88,157,5,0
1.3,9.0,11.7,11,132,177,5,0
2.63,9.5,6.55,11,107,8,1,1
20.52,52.0,58.983333333333334,11,107,228,1,0
2.5,14.0,20.116666666666667,11,77,155,0,0
0.6,5.0,4.883333333333334,11,37,159,1,1
0.0,3.0,1.1,11,199,227,1,1
2.8,16.5,24.15,11,199,219,1,1
10.4,34.5,35.416666666666664,11,107,59,2,0
1.99,12.5,17.883333333333333,11,220,133,1,0
1.69,11.0,14.65,11,115,135,1,1
2.17,11.0,13.55,11,174,235,1,0
0.6,5.0,4.733333333333333,11,208,88,1,1
3.8,17.0,20.416666666666668,11,194,141,1,1
0.97,7.0,8.483333333333333,11,68,77,1,1
3.0,17.0,25.116666666666667,11,208,156,1,0
0.8,5.0,4.566666666666666,11,134,219,2,0
2.4,10.5,11.416666666666666,11,192,235,1,0
4.5,17.0,19.133333333333333,11,205,144,1,0
2.4,10.5,12.4,11,117,159,1,0
1.4,7.5,8.433333333333334,11,125,228,1,1
1.0,5.5,5.366666666666666,11,117,156,2,0
0.6,5.0,5.5,11,191,97,1,0
0.5,4.5,3.9,11,132,157,1,0
1.81,10.0,13.133333333333333,11,174,223,2,0
11.13,37.5,39.43333333333333,11,40,131,2,0
2.12,12.0,17.716666666666665,11,84,226,1,0
1.04,8.0,10.283333333333333,11,198,133,1,1
1.55,11.0,15.433333333333334,11,194,133,1,1
1.39,8.0,9.666666666666666,11,219,227,1,0
0.6,6.0,6.683333333333334,11,116,226,1,0
0.8,5.0,3.9,11,198,225,1,1
1.1,10.0,13.866666666666667,11,116,226,3,0
1.1,8.0,10.483333333333333,11,198,133,1,1
1.08,10.5,15.816666666666666,11,191,177,1,0
1.43,10.5,14.933333333333334,12,153,219,1,0
0.8,6.0,6.733333333333333,12,191,97,1,0
0.9,6.5,7.733333333333333,11,219,225,2,0
0.8,6.5,7.733333333333333,11,197,41,1,0
17.5,52.0,70.15,11,191,125,1,0
9.61,39.5,49.88333333333333,11,113,219,1,0
21.01,52.0,66.35,11,107,219,2,0
10.76,42.0,56.1,11,155,95,1,0
2.68,13.5,19.233333333333334,11,198,163,1,0
7.83,25.5,29.216666666666665,11,141,93,1,1
4.6,22.0,32.06666666666667,11,208,225,1,0
0.3,4.0,3.033333333333333,11,199,227,2,0
1.54,8.5,10.083333333333334,11,40,226,2,0
0.89,7.0,8.316666666666666,11,117,135,2,0
2.1,12.0,16.7,11,58,226,2,0
1.8,9.5,11.916666666666666,11,198,157,4,0
9.5,30.5,27.183333333333334,11,135,131,4,1
0.0,2.5,0.16666666666666666,11,197,225,1,1
7.49,24.5,24.283333333333335,11,197,43,1,1
1.45,8.0,9.35,11,39,106,1,0
0.47,5.0,4.95,11,91,238,1,1
10.7,39.5,49.233333333333334,11,60,154,0,0
9.01,31.5,36.4,11,134,131,1,0
10.37,34.0,37.083333333333336,11,113,228,2,0
0.8,8.5,11.883333333333333,11,84,157,2,1
1.5,11.5,16.9,11,88,200,1,0
8.42,26.5,25.066666666666666,11,113,155,2,0
3.66,17.5,22.8,11,115,223,2,1
1.5,9.5,12.816666666666666,11,197,156,2,1
2.0,16.0,25.666666666666668,11,190,48,1,1
1.66,10.0,12.2,11,199,136,1,0
0.27,4.0,3.2333333333333334,11,200,228,1,0
1.65,9.0,9.383333333333333,11,200,41,1,0
2.5,15.0,22.433333333333334,11,198,157,2,0
0.7,5.5,5.816666666666666,11,132,218,1,1
10.7,33.5,34.016666666666666,11,115,217,1,0
4.9,21.5,30.416666666666668,11,126,219,1,0
1.3,9.0,12.033333333333333,11,198,157,1,0
1.4,12.0,18.933333333333334,11,58,163,1,0
9.1,47.5,72.75,11,135,91,2,0
1.3,10.5,14.65,11,133,48,2,0
3.14,15.0,19.0,11,42,223,1,0
21.62,52.0,70.06666666666666,11,107,226,1,0
10.9,35.5,41.86666666666667,11,113,219,4,0
2.49,16.5,25.3,11,191,228,1,0
3.37,20.5,31.25,11,174,154,1,0
2.47,12.0,15.05,11,132,252,1,0
2.47,15.0,22.283333333333335,11,58,200,1,1
1.79,12.0,16.5,11,119,66,1,0
0.7,7.0,9.083333333333334,11,195,101,2,1
2.2,8.5,5.683333333333334,11,185,221,1,1
1.5,9.5,12.716666666666667,11,192,238,1,0
0.96,7.0,8.333333333333334,11,153,219,1,0
3.41,16.0,24.033333333333335,11,132,200,2,1
0.98,7.0,8.6,11,40,156,1,1
17.65,68.0,34.833333333333336,11,191,0,1,0
1.63,8.5,10.466666666666667,11,153,151,1,1
9.6,30.5,28.466666666666665,11,107,35,1,0
2.0,17.0,26.983333333333334,11,205,154,1,1
6.5,20.5,18.1,11,132,11,2,0
18.12,52.0,53.93333333333333,11,107,72,1,0
4.7,19.5,24.4,11,218,48,2,0
1.43,8.5,11.566666666666666,11,205,157,2,0
2.11,11.5,16.05,11,195,156,1,0
4.66,18.5,21.633333333333333,11,40,10,1,0
0.64,5.5,6.583333333333333,11,116,156,1,1
5.85,20.0,17.5,11,132,250,1,0
2.4,13.0,18.533333333333335,11,221,253,0,0
0.7,5.5,5.3,11,221,253,0,0
1.17,8.5,11.233333333333333,11,88,155,1,0
0.95,5.5,5.483333333333333,11,198,252,1,0
0.36,6.5,9.133333333333333,11,68,106,1,1
0.39,7.0,9.716666666666667,11,58,177,1,0
0.9,5.5,4.766666666666667,11,91,177,1,0
6.6,28.0,33.71666666666667,11,153,145,2,1
1.6,8.0,9.466666666666667,11,191,88,1,1
1.0,8.0,11.35,11,195,107,1,0
1.6,9.0,10.45,11,91,163,1,0
0.0,120.0,0.13333333333333333,11,0,0,3,0
9.6,36.0,44.233333333333334,11,60,77,1,1
4.1,23.0,35.86666666666667,11,49,212,1,1
3.3,14.5,18.75,11,58,221,1,1
2.88,14.5,19.05,11,190,228,1,1
2.91,12.5,14.65,11,200,72,3,0
0.75,6.5,8.983333333333333,11,141,97,1,1
1.53,12.0,18.666666666666668,11,84,218,1,0
1.17,7.5,8.316666666666666,11,198,225,1,0
11.3,32.5,26.883333333333333,11,107,131,1,0
12.14,37.5,46.15,11,113,52,1,1
0.22,3.0,1.7,11,192,200,1,0
1.17,7.0,7.583333333333333,11,191,66,1,0
0.8,8.0,10.25,11,58,235,1,0
0.46,3.5,1.4333333333333333,11,58,66,1,0
3.6,19.0,27.3,11,129,221,1,0
18.6,52.0,56.18333333333333,11,107,141,1,0
1.88,10.0,11.3,11,200,226,1,0
3.99,19.0,25.783333333333335,11,88,225,1,0
10.3,30.5,28.333333333333332,11,113,226,1,0
2.6,12.5,13.95,11,115,163,2,0
0.64,5.5,5.45,11,194,154,2,0
1.11,6.0,6.333333333333333,11,132,223,2,1
1.12,7.5,9.75,11,190,222,1,0
0.66,5.0,5.516666666666667,11,133,155,1,0
0.95,9.5,14.1,11,191,218,1,0
1.31,11.0,17.4,11,190,156,2,0
1.63,8.5,8.616666666666667,11,133,225,1,1
2.7,20.5,33.71666666666667,11,58,133,1,1
1.29,7.5,8.266666666666667,11,133,130,5,0
2.54,13.5,18.4,11,112,225,4,0
1.69,12.0,17.8,11,198,154,5,0
3.2,16.5,23.5,11,190,88,1,0
1.67,11.5,17.833333333333332,11,208,101,1,1
2.32,13.0,18.433333333333334,11,37,219,3,0
4.56,16.0,17.866666666666667,11,107,125,1,1
3.14,13.5,18.083333333333332,11,118,223,1,0
1.05,7.5,9.783333333333333,11,195,107,1,0
1.14,13.5,21.85,11,58,163,3,0
1.79,9.5,11.25,11,141,226,3,0
0.84,8.5,12.383333333333333,11,198,155,3,0
1.0,6.0,4.833333333333333,11,199,228,1,0
1.53,8.0,12.7,11,117,226,1,1
0.88,7.5,9.083333333333334,11,198,133,1,0
8.7,50.0,40.1,11,113,136,1,0
1.73,12.0,17.8,11,88,137,1,0
3.5,18.2,18.716666666666665,11,163,194,1,0
1.1,11.5,16.616666666666667,11,115,252,1,0
1.09,9.5,14.016666666666667,11,153,155,1,0
1.77,9.0,10.15,11,190,251,6,1
1.09,6.0,5.416666666666667,11,40,48,1,0
1.15,12.5,19.916666666666668,11,40,155,1,1
2.22,11.0,13.933333333333334,11,192,177,1,0
1.42,9.0,11.55,11,208,137,1,0
2.04,9.0,9.35,11,118,227,1,0
2.2,11.0,14.583333333333334,11,115,135,1,0
1.85,9.5,11.983333333333333,11,117,133,2,0
0.84,6.0,5.666666666666667,11,115,251,2,0
7.63,52.0,20.75,11,82,125,1,0
0.4,5.5,6.5,11,91,88,1,1
1.28,8.5,11.233333333333333,11,134,163,1,0
1.7,10.5,14.8,11,91,163,1,1
15.69,45.0,41.18333333333333,11,107,105,1,0
2.22,11.0,14.416666666666666,11,91,155,1,0
1.8,8.0,9.0,11,115,222,1,0
1.75,9.0,10.75,11,133,226,1,0
2.14,9.0,7.35,10,172,220,1,1
0.71,6.5,7.783333333333333,10,192,220,1,0
6.22,25.5,30.283333333333335,10,74,219,1,1
12.32,38.5,42.083333333333336,11,191,174,1,1
5.4,20.2,9.666666666666666,11,33,199,1,0
1.63,10.0,13.116666666666667,11,195,163,1,0
3.34,17.5,25.283333333333335,11,153,225,1,1
10.46,37.5,48.333333333333336,11,113,156,1,1
0.55,5.0,5.433333333333334,11,134,154,1,0
1.35,7.0,6.833333333333333,11,118,227,1,0
1.5,9.5,11.7,11,200,252,1,0
4.2,21.0,31.5,11,220,177,1,0
0.0,6.5,8.633333333333333,11,117,46,1,0
0.0,19.0,33.96666666666667,11,153,63,1,0
6.7,22.5,23.5,11,64,141,1,0
1.0,6.5,7.166666666666667,11,112,218,1,0
0.4,3.5,1.9,11,190,218,0,0
2.1,14.5,29.35,11,58,135,1,1
1.65,9.0,12.333333333333334,11,190,130,1,1
0.29,3.5,1.8333333333333333,11,112,222,1,0
2.39,11.0,14.0,11,219,135,1,0
1.7,10.0,13.1,11,117,154,1,0
0.56,7.0,8.666666666666666,11,153,97,1,1
2.55,14.5,21.716666666666665,11,40,107,1,1
1.36,9.0,11.75,11,132,223,1,0
1.84,11.5,15.766666666666667,11,132,48,1,1
1.5,9.0,12.433333333333334,11,195,77,2,0
4.01,19.0,28.233333333333334,11,68,252,2,0
1.16,7.5,9.233333333333333,11,197,251,2,0
1.07,9.5,13.116666666666667,11,115,155,2,0
0.34,4.0,2.9,11,134,226,2,0
18.18,52.0,101.91666666666667,11,107,219,1,1
3.2,15.0,20.016666666666666,11,218,2,1,0
9.35,30.5,32.55,11,113,219,1,0
2.7,18.5,29.0,11,205,136,1,0
0.47,-4.0,3.1166666666666667,11,134,154,2,3
0.47,4.0,3.1166666666666667,11,134,154,2,1
1.17,7.5,9.6,11,132,157,1,0
2.16,13.5,20.133333333333333,10,58,46,1,0
12.02,39.0,40.55,11,107,83,1,1
5.1,20.2,24.683333333333334,11,203,73,1,0
0.79,8.0,10.85,11,135,66,5,1
3.39,14.0,14.766666666666667,11,205,11,5,0
2.58,15.0,22.383333333333333,10,197,222,2,0
1.88,11.5,17.933333333333334,11,197,133,2,1
1.94,14.5,22.483333333333334,11,133,48,1,1
7.32,22.0,19.233333333333334,11,113,96,1,0
1.04,10.0,14.483333333333333,11,220,134,1,0
1.88,52.0,7.016666666666667,11,120,157,1,0
3.54,16.5,22.5,11,115,22,1,0
1.62,9.0,10.3,11,118,97,1,0
3.12,13.0,14.1,11,135,77,2,0
1.3,8.5,10.4,11,197,226,1,1
0.83,6.0,5.716666666666667,11,198,252,1,0
